start_date,start_time,finish_date,finish_time,title,qipuId,count
20180426,00:00:01.409365,20180426,00:00:01.826697,《偶像练习生》【直拍】小组对决《PPAP》蔡徐坤,922792900,14350092
20180426,00:00:01.827284,20180426,00:00:02.204517,《偶像练习生》【直拍】小组对决《大艺术家》陈立农,922529400,4453106
20180426,00:00:02.205187,20180426,00:00:09.744604,《偶像练习生》【直拍】小组对决《Can't stop》范丞丞,922799800,3510240
20180426,00:00:09.745271,20180426,00:00:11.189489,《偶像练习生》【直拍】小组对决《PPAP》朱正廷,922795500,3258096
20180426,00:00:11.190029,20180426,00:00:11.531499,《偶像练习生》【直拍】小组对决《Can't stop》Justin,922857600,3189421
20180426,00:00:11.531966,20180426,00:00:11.931780,《偶像练习生》【直拍】小组对决《Can't stop》灵超,922890500,1358765
20180426,00:00:11.932249,20180426,00:00:12.249357,《偶像练习生》【直拍】小组对决《PPAP》王子异,922793800,1410759
20180426,00:00:12.249837,20180426,00:00:12.596212,《偶像练习生》【直拍】小组对决《Dance to the music》木子洋,922759200,842447
20180426,00:00:12.596680,20180426,00:00:12.934739,《偶像练习生》【直拍】小组对决《半兽人》卜凡,922783900,1006602
20180426,00:00:12.935325,20180426,00:00:13.341182,《偶像练习生》【直拍】小组对决《SHAKE》岳岳,922770600,776266
20180426,00:00:13.341761,20180426,00:00:13.747225,《偶像练习生》【直拍】小组对决《Dance to the music》朱星杰,922733300,643774
20180426,00:00:13.747691,20180426,00:00:14.852946,《偶像练习生》【直拍】小组对决《代号魂斗罗》杨非同,922781600,222220
20180426,00:00:14.853403,20180426,00:00:15.135394,偶像练习生之张艺兴忆练习生经历落泪 李荣浩迎最强声音,912602100,275407439
20180426,00:00:15.135853,20180426,00:00:16.431214,偶像练习生之选手再评级惹张艺兴发火 主题曲舞台拉响C位争夺战,919527300,269056668
20180426,00:00:16.431682,20180426,00:00:16.815648,偶像练习生之张艺兴升级严厉制作人 范冰冰弟弟首秀哽咽泪目,906523400,338794727
20180426,01:00:01.567996,20180426,01:00:02.016021,《偶像练习生》【直拍】小组对决《PPAP》蔡徐坤,922792900,14350574
